canonical_smiles	0	1	2	3	4
CC1=NN(C(=O)C\1=C\c1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O	-0.59443486	1.2031556	0.6064657	-1.2315621	1.0092995
CC1=NN(C(=O)C\1=C\c1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O	0.8840984	1.3405823	1.7135862	-1.4584613	0.9183113
CC1=NN(C(=O)C\1=C\c1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O	-0.04866393	1.006657	-0.7336943	-0.8297889	0.939691
CC1=NN(C(=O)C\1=C\c1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O	0.17415604	1.5215273	0.08036055	0.6818068	1.2512705
CC1=NN(C(=O)C\1=C\c1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O	0.217129	1.5667787	-1.1566813	1.2217851	-0.2782822
CC1=NN(C(=O)C\1=C\c1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O	0.54154986	2.457313	-1.9341602	1.7222035	-0.7672503
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	1.0997603	1.6584182	-1.1338446	-1.2711519	1.0616287
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	0.11528706	1.5384359	-1.4640591	-1.3863772	0.6445931
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	0.5169104	1.415666	1.0130775	-1.1960592	0.7805617
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	0.8251063	1.3800331	0.041545376	-1.3611208	0.9886776
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	0.12938292	1.4204316	0.9900595	-0.825163	0.36218637
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	0.2141802	1.4282485	-0.14765331	0.6180704	0.6939209
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	-1.5874765	1.3715668	1.2075378	0.33484003	0.15349972
COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1	0.95563865	1.701817	-0.3416728	-1.2873766	0.638049
COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1	0.1796987	0.68052554	1.5097834	0.54429686	0.8552176
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-0.2885955	1.7798086	-0.7924752	-1.3500837	1.029671
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	0.74131787	1.4719026	0.4869657	-1.4279913	0.5350225
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-0.81402606	1.6101412	0.6966056	-1.418906	1.1654185
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	0.79815644	1.9961312	-0.18834019	-1.0487297	1.5794852
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	0.09813973	1.2211674	-0.4773509	-1.1377146	1.5589528
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	0.5461488	1.4576292	0.7579422	-0.81589526	0.060738564
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-0.6333732	-0.032299817	0.6658773	1.0490394	-0.9723729
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.8013623	1.0908837	-0.45482418	-1.4203088	0.8610527
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.8824797	0.94354993	-0.40880048	-1.233249	0.9314865
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.52689826	1.1046238	-0.26080814	-1.2359858	0.21208927
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	0.42845246	1.2138238	0.19034408	-1.3115581	0.9660367
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	0.23747447	2.0348034	0.9914922	-0.89936066	0.8875829
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-1.3436351	1.2030236	-1.0696456	-0.9064163	0.27011815
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	0.56374776	1.2505188	-0.9926411	-0.120433986	0.44174057
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	0.9526639	1.8408861	-2.4267013	2.8575287	-1.1356118
COc1ccc(cc1)S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c3ccc(Cl)cc3	-0.10054131	1.5010437	0.43627393	-1.1790235	0.80249554
COc1ccc(cc1)S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c3ccc(Cl)cc3	-0.17127192	0.34635338	0.87274337	0.97698826	-0.518293
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.08529696	1.0951682	0.63778615	-1.2775042	0.72698
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.66634107	1.4096134	-0.70206976	-1.3912306	1.0530772
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.70621777	1.2904714	-0.46062163	-1.5447665	0.9434291
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.5843785	0.9711189	0.28513774	-0.99802995	1.0576777
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	0.05045712	1.5755091	-1.1363626	-1.2611	0.96797824
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.15249833	1.544854	-0.9637887	-1.2485794	0.4767029
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.18879655	1.2338883	-0.43412727	-0.96084017	0.5232805
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	1.2377348	1.6045148	-0.77311385	-0.8247285	1.2609321
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	0.9243634	1.2263154	-0.27350447	-0.54946935	0.77926075
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	0.34082592	1.4762108	1.0444609	0.35566446	0.35166666
Oc1ccc(cc1O)c2oc3c(O)c(O)cc(O)c3c(=O)c2O	0.4986275	1.7598727	0.81897473	0.2844997	0.77555037
Oc1ccc(C(=O)c2cc(O)c(O)c(O)c2)c(O)c1O	1.5770577	1.6141255	1.7343488	0.11440557	1.0118651
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	0.42318547	1.5565641	0.22969568	-2.0425828	-2.2379012
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	0.15235797	1.8711622	0.7588111	-2.0865703	-2.0740542
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-0.6916244	1.4348013	0.90280694	-1.7313652	-2.0440757
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-0.32023406	1.3467472	1.180771	-1.2672626	0.48924053
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	0.7689252	1.5754452	1.0069095	-1.7752149	-1.9870484
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	0.2667205	1.4943106	1.2887099	-1.3534654	-1.9003747
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-1.30103	-0.5923519	0.80891216	1.3189241	-0.12037884
CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC	0.16354513	0.7833968	1.0440693	0.6699992	0.61682105
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.1356273	0.4894581	-0.6018218	-1.9998349	1.2424519
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.5264977	1.5337952	0.43988425	-1.3855115	0.3779054
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.5485736	1.3433183	-0.3887671	-1.1604773	1.2917235
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.3064018	0.4348969	-0.9683925	-1.934548	2.2590916
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.45163232	1.4050419	-0.08172363	-1.5017865	0.44264445
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-2.5403247	0.47245696	-0.7613874	-1.89864	0.94608873
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.61978745	1.8674626	0.6510116	-1.7097727	-1.8531793
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.11187069	1.5873538	-0.6634672	-1.3923136	1.0344076
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.459995	0.35333818	-0.54845583	-1.9196563	0.7183931
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.87550604	0.9154506	0.19411245	-1.3258872	0.11001611
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.43010834	-0.54016143	0.38255483	-1.99337	0.5171931
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.17906639	1.8595124	1.9414588	-1.7422498	-1.9168292
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.18156901	1.149811	-0.4690479	-1.3482692	0.65366375
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.15985736	1.5602039	-0.6948667	-1.6047807	1.16466
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.54634225	0.46220672	-0.89982677	-1.6556643	0.84877133
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.30641884	1.1303463	0.1954638	-1.3461576	1.0385493
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.3456755	2.0545943	1.0226558	-1.4389858	-1.4450595
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.8601449	1.8539455	-0.23189272	-1.197716	0.02070418
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.67514557	0.7687809	-0.6836186	-1.4479274	0.9037008
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.44814652	1.287067	0.6800244	-1.472819	-0.12626481
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.13537449	0.055208415	0.8942665	-1.5228579	0.23503849
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.16043705	1.4238582	0.22131555	-1.2655398	0.5911711
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.16080758	1.276834	0.13474287	-1.2458183	0.99461377
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.1424056	1.200592	-1.2084802	-1.2881751	0.42230415
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.4321775	0.17381817	-0.2283555	-1.5278782	1.1350143
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.7909018	1.4837462	-0.7549605	-0.9341079	0.63012373
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.10903293	0.99554175	0.22591218	-1.1633809	-0.19974455
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.65958196	1.3701875	0.032704353	-0.92541903	0.7545913
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-2.1767955	0.20285727	0.40406507	-1.1793939	0.635358
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.3457963	1.4448215	0.1096212	-0.47475597	0.14659588
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.5840416	0.561556	-0.118581355	0.5241354	0.3609754
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.03466302	1.465456	0.39311317	0.1849761	-0.337537
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.22204854	0.728192	-0.91371214	-1.3469837	1.0519084
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.2720981	1.5779498	0.68948656	-1.4114109	0.56840974
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.01343298	1.0944262	-0.428313	-1.3208183	0.82483315
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	0.45684528	1.5401915	-0.7488937	-1.2208667	0.9123873
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	0.59664863	1.4884756	1.2476766	-1.100367	0.8268668
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	1.2612108	1.8848081	-0.22951469	-0.70936096	-0.16314155
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	0.5450412	1.2919503	-0.39475077	0.25919196	0.65300965
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.08768231	1.7329367	1.3008924	-1.5805014	-1.881813
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.33951375	1.4419324	-0.3277169	-1.4950203	0.30096278
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.19336951	1.8180921	1.0629282	-1.7335658	-1.5301595
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.43053257	1.2411317	-0.14875636	-1.7655737	1.1543797
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.36922866	1.2281353	-0.74701405	-1.4195259	0.60358435
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.04307405	1.8429924	0.31302887	-1.5420513	-1.334996
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.00061322376	0.9478468	-0.27231768	-1.2075748	0.48935476
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.110904835	1.7855127	0.1822176	-1.5124415	-1.255504
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.38389856	1.2906525	-1.1588806	-1.0234461	0.2511589
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.10385983	1.5990229	0.53637123	-1.243391	-1.2666072
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.6101167	1.0151823	0.7615428	-1.0458905	0.7439422
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.74661434	0.36540407	0.19868764	0.2849734	-0.5711105
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-0.39482307	1.9539106	0.861531	-1.5788553	-1.7188945
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.55061126	1.9470012	1.0709603	-1.7149775	-2.041692
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-0.11938113	2.0037985	1.1440634	-1.5391604	-1.8974295
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.24149087	1.8940748	1.7506714	-1.4031718	-1.6925315
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.28105652	1.2317156	0.30448592	-0.98202765	0.53613627
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.34568542	1.3595375	1.4625838	-1.5426167	-1.6888767
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.7749975	1.7825291	0.014046073	-0.3854046	-1.8707695
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.27479	0.118286245	-0.91729105	-1.3129442	1.4284959
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.9784025	0.08455331	-1.0846152	-1.7577999	0.7414026
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.63212	0.19619381	-0.3892649	-1.7109816	0.8258446
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.65749526	1.296456	0.96360904	-0.9233906	0.6033674
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.8077455	0.2769571	-1.1536363	-1.832635	0.5558079
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.8239255	1.4245539	0.3660993	-1.0625025	0.87824875
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.97618926	-0.1440244	-1.4961665	-1.4665887	1.4740103
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.085820496	1.2931768	0.36124882	-1.2740179	0.7661269
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.1965048	0.2649672	-0.74262935	-1.7252408	0.5951053
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.8063552	1.4086475	0.38089406	-1.2254846	0.68267536
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.6517062	0.4301545	-1.2284044	-1.522301	0.36366618
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.2738852	1.2808704	-0.71767986	-0.98229355	1.3195204
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.6521891	0.29563138	-0.5629491	-1.3370302	0.8006615
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.001554	1.2422762	-0.18315649	0.81566054	0.9716299
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.35514787	1.8730028	1.8724172	-1.6860917	-1.6974437
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.511912	1.5815066	0.16225618	-1.4400468	-1.66888
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.4937783	-0.029667571	-0.96764755	-1.7366065	0.11471564
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.90989435	1.184316	-0.09718451	-1.4213881	-1.4594703
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.14673883	1.0451108	-0.68964046	-1.3721507	-0.33500555
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.61911124	-0.025399633	-0.41487774	-1.7969799	-0.11978708
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.15712997	1.4171158	-0.42661464	-1.1814278	0.071689576
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.32875234	1.1088362	0.04918596	-1.3683016	-0.89737254
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.1356528	1.1149446	1.6662791	-1.8208575	-1.3116279
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.169737	-0.30051535	-0.059663713	-1.2031822	0.01757826
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.31445837	0.89871466	1.0492452	-0.8739328	-0.8285142
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.8405584	0.6704268	-0.24270624	-1.21787	-0.13727051
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.62671435	0.2649305	0.6298289	0.86385953	0.063810974
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.92359054	0.7495904	-0.5919405	-1.2526461	0.9759606
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.46016893	1.052226	-0.028279712	-1.5802343	0.9975749
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.3282524	0.9297202	-0.3606984	-1.4142911	0.8037949
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.43165544	1.341996	0.70547867	-1.2308316	0.7073051
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	0.5512189	1.1756718	0.12038772	-0.5173632	0.82555974
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.0303026	1.1497356	-0.3202194	0.502558	0.48273295
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	0.6740248	1.8828342	-1.3815471	1.6240897	-0.2765171
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.32904232	0.7840177	0.72536546	-1.3577356	0.3868403
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.32206103	1.1753306	-1.1014549	-1.6616261	0.95499635
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	0.14316414	0.85377926	-0.30631363	-1.4958917	0.33053204
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	0.07854369	1.0783473	0.43396267	-1.2975322	1.161849
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	1.15337	1.0220798	-0.5600137	-0.7545087	-0.09322876
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.6665544	0.49533677	0.11226779	0.6832874	0.36338013
CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1	-1.1066315	1.1913898	-0.5995614	0.42893222	0.3563847
CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1	1.7452064	3.6976826	-4.7379365	7.75491	-3.2600906
COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCOCCN(C)C)N1CCCN(C)CC1	0.47033018	1.4872996	0.7370391	0.5326555	1.341058
CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O	-0.4203773	1.382013	0.28562433	-1.2576061	0.2600638
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	0.21132383	1.3773823	0.36918548	-1.154102	0.8412185
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	0.3312387	0.89978606	-0.21784396	-1.1001793	0.7411517
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	0.06592417	1.0397477	-0.20693257	-1.2894509	0.72319543
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	1.2550273	1.2101307	-0.17245942	-1.0047836	0.39693436
