canonical_smiles	0	1	2	3	4	5	6	7	8	9
Oc1ccccc1NC(=O)CCCCCCC(=O)N/N=C/c2ccc3OCCOc3c2	0.98172796	-0.8417318	-1.10311	-0.05940136	1.252893	-1.1014984	-0.5972881	0.96183777	1.2712604	-1.2838019
C[C@H](Cc1ccccc1)N(C)CC#C	0.94520617	-0.03230408	-1.8413618	-0.6030799	0.19817531	0.15767878	1.9739149	1.3464698	-0.22250432	2.215278
COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCC=C(C#CC2CC2)C1=O	1.2119063	0.30693308	-1.2952573	-1.5460696	0.3298075	0.32659438	-0.87292904	-0.34893835	-0.20705265	0.6004173
O=C1CCCC2=C1C1(CCCC1)NC(Nc1nc3cc(ccc3o1)-c1ccccc1)=N2	0.07582036	1.1091701	-1.064022	0.28962097	-0.48284572	1.328175	0.20978723	-0.53649867	-0.3683333	1.7205905
C=CCNc1oc(nc1C#N)C2CCCC2	-0.12359315	-0.38605458	-0.7801534	-0.4916891	0.11145104	-0.102631226	1.0887802	-0.08430104	0.6525806	1.0473361
Cc1ccccc1NS(=O)(=O)c1ccc2NC(=O)CCc2c1	0.19857913	1.2340342	-1.3436264	0.16877504	-0.55935544	-0.3772413	-1.9512686	-1.0022732	0.12950683	0.40061542
CCOC(=O)[C@H]1C\C=C\C[C@H](C(=O)OCC)C(=O)O[C@H]2[C@H](OC(=O)Nc3ccc(Br)cc3)[C@@H](CO)O[C@H](OC)[C@@H]2OC1=O	0.7671918	-0.43014938	-0.9274063	-0.28235096	-0.35708016	-1.3697641	1.1878107	-0.5049422	-0.874383	0.40867648
OCCCOc1ccc(cc1)C2=N[C@]3(CCS(=O)(=O)c4ccccc4)[C@H](O2)c5ccccc5CN(CC=C)C3=O	1.5148627	-0.27228174	-1.2919735	-1.3186114	1.2486639	-1.6220914	0.54534644	0.739262	-0.70902276	-1.4878173
COc1ccc(cc1C)S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N(C[C@H]2C)[C@@H](C)CO	0.88929194	1.0916634	-1.1678842	-0.09849397	-0.54840386	-2.042944	1.006228	0.036362804	-0.6809279	0.70159304
Clc1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1Cl	0.3699639	-0.5135499	-0.916923	-0.60358167	-0.7563608	-0.3465167	0.40325215	-0.15913534	-0.48802948	0.58679926
CCCC(=O)Nc1cccc(NC(=O)Cc2ccc(Cl)cc2)c1	0.16042134	-1.1740758	-0.5573245	-0.09453845	0.9447335	0.38584507	-0.8278508	0.028101623	0.1189283	0.6274767
Clc1ccccc1c2ccc3ncnc(NCc4ccc5OCOc5c4)c3c2	-0.38256446	0.29857227	-0.9603056	-0.57962215	-0.5886083	-1.1771867	-0.36907202	1.5295515	-1.0208862	-0.29052955
O=C(OCC#CCSc1nnc(o1)c2cccc3ccccc23)c4c[nH]cn4	0.3666556	-0.36277136	-0.96486926	0.9101833	0.8036993	-1.7319434	0.42263678	1.892708	0.9990998	1.8077767
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc3c(NC(=O)NC4CCCCC4)cccc3C1=O	1.0392702	-0.48069665	-0.93560827	-0.13258815	-0.12736827	2.0059762	0.8489653	0.30894917	0.5141292	0.7644193
CCc1nn2c(nc(N3CCNCC3)c(F)c2=O)s1	-0.22630657	0.0775268	-0.833513	-0.49822584	-1.3281451	0.4354692	0.18937157	-0.81712145	1.384274	0.021346688
CCOc1cccc(/C=N/NC(=O)CCCCCCC(=O)Nc2ccccc2O)c1OCC	1.3857228	0.795172	-0.85280776	-0.7222289	0.7808931	-0.44445205	-1.0123519	0.28596348	-1.664534	0.18935469
Clc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1Cl	0.089272276	-0.3572991	-1.0128036	-0.036213137	0.6368907	-0.19881897	0.5590112	0.4132414	0.044909928	0.48583713
NC(=O)[C@@]1(Cc2ccccc2CN=[N+]=[N-])N=C(O[C@H]1c3ccccc3CN=[N+]=[N-])c4ccc(OCCCO)cc4	0.4985761	-0.010406807	-1.4777822	-0.13109924	1.7378986	-0.61953634	-1.7542726	-0.13057789	-0.29045224	0.76573825
OCCCOc1ccc(cc1)C2=N[C@@]3(Cc4ccccc4)[C@@H](O2)c5ccccc5CN(C(=O)c6ccccc6)C3=O	0.95197046	0.16104348	-1.1928635	0.09727979	-0.517725	1.3261236	-1.065017	1.6183912	1.086745	0.76747483
Cc1ccc(C=C2SC(=S)N(CCCC(=O)Nc3cccc(c3)C(O)=O)C2=O)cc1	-0.13865845	-0.00024020672	-1.1699511	-0.16379592	-0.05249779	-0.35144684	1.8426981	-0.12242077	0.33419716	-0.666511
COC(=O)CCCCCCC(=O)N/N=C/c1ccccc1C(=O)O	0.7261324	-1.0666559	-1.0497754	0.26183826	-0.12105286	-0.32034102	-2.1475918	1.6800996	0.6281354	-0.27559838
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc4ccc(NC(=O)Nc5ccc6OCOc6c5)cc4C1=O	1.8124535	-0.9401438	-1.1993116	-0.28774792	0.50147724	0.4100898	0.28766897	0.59828377	-1.7074175	0.11906804
NCCCCCNC(=O)[C@H]1C[C@@H]2N([C@H]1c3ccc(O)cc3)C(=O)CNC2=O	1.589221	-0.09431742	-1.8104122	-0.665762	1.1183586	-1.3028986	-0.2582903	-0.48967868	-0.58035696	0.9554138
OCCCOc1ccc(cc1)C2=N[C@](Cc3ccccc3N=[N+]=[N-])([C@H](O2)c4ccccc4N=[N+]=[N-])C(=O)N5CCCCC5	0.5976787	0.75119793	-0.81447166	1.0605245	0.8159385	0.36980397	0.4516492	-0.13351439	1.699649	-0.0016982304
Cn1c2cc(Br)sc2c3cnn(Cc4c(F)cccc4Cl)c(=O)c13	0.03027004	0.40779048	-0.6446974	-0.0840704	0.0048800856	-1.06842	0.03635505	0.11730906	0.45173812	0.23352213
CCOC(=O)c1ccc(o1)-c1ccc2ncnc(N(C)Cc3sccc3C)c2c1	0.5057088	0.80212885	-0.8356735	0.6872102	-0.2095074	-1.7908343	-1.1166546	0.27659476	0.29182506	0.49772444
Cc1ccc(NC(=O)c2ccc(o2)-c2cc(Cl)ccc2Cl)c(C)c1	-0.046713635	0.6674256	-0.9925248	0.25412542	-0.3331462	-3.0852003	-0.11821757	0.8393634	-1.0218455	0.1686842
NC(=O)[C@H]1[C@H]2N([C@@H](c3ccc(OCCO)cc3)[C@]14C(=O)Nc5ccc(C#CC6(O)CCCCCC6)cc54)[C@@H]([C@@H](OC2=O)c7ccccc7)c8ccccc8	0.91697556	0.057277773	-1.8732669	-0.27506417	-0.210643	1.2570298	0.42802978	0.15754448	0.16010626	0.5014464
C(Nc1ncnc2ccc(cc12)c3cccnc3)c4cccs4	0.12021592	0.33935982	-0.92657304	-0.20481291	0.37203297	0.060764488	0.7983101	0.75111115	0.7858976	-0.8253637
COc1ccccc1CN2[C@@H](c3ccc(CO)cc3)[C@@](Cc4ccccc4I)(C(=O)NCCCN(C)C)c5ccccc5C2=O	1.2579964	-0.1676408	-1.134094	-0.9761785	0.735911	-0.33834267	1.1084135	0.6359274	0.7586334	0.8235668
CC(C)NC(=O)[C@]1(CC(=O)N(C2Cc3ccccc3C2)[C@@H]1c4ccc(CO)cc4I)Sc5ccc(C)cc5	1.3979394	-1.4508415	-0.99292606	-1.5978845	1.0414987	1.4031142	0.27279037	-1.0819998	-1.1113786	1.0364497
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)c5ccc(cc5)c6nccs6)cccc4C1=O	1.6713293	0.47838748	-0.9632061	-0.75861716	-0.15908355	0.04441282	0.4791742	1.0745072	-0.32630596	0.022071071
CCCCN(CCCNC(=S)NCCCc1c[nH]cn1)c1ccc(Br)cn1	0.35678113	0.6964841	-0.7309407	-0.06318164	-0.4511443	1.8984377	-0.1412697	-0.4414424	0.85940635	0.46542108
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C1=O	0.8162255	-0.6012466	-1.5149431	-0.10333489	-0.37241632	-1.4095328	-0.5963954	1.6343374	0.4003743	1.7484677
Cc1ccc(NS(=O)(=O)c2ccc3NC(=O)CCc3c2)cc1	0.25908217	1.3888339	-0.810747	-0.26792642	1.0170277	0.9456808	1.1667359	0.5749333	-0.1883991	-1.0382292
COCCOC(=O)N1C(=O)[C@]2([C@@H]([C@@H]3N([C@@H]2c4ccccc4OCCO)[C@H]([C@H](OC3=O)c5ccccc5)c6ccccc6)C(=O)NCC=C)c7cc(C#CCC(C(=O)OC)C(=O)OC)ccc17	0.5799798	0.30782336	-1.8874047	0.13467532	0.40392387	-0.7067398	0.4908691	-1.6367192	-2.0750995	-0.8601701
Cc1ccccc1/C=N/NC(=O)CCCCCC(=O)O	0.16024905	0.16867878	-0.7133194	-0.39565712	0.52642757	-0.29465833	-0.8641115	0.45030805	-0.53373593	-0.6619595
CCn1c2ccccc2c3nnc(SCCCn4c(O)nc5ccccc45)nc13	0.21707936	0.3950081	-0.726748	0.7269861	0.3831364	-0.04952351	-0.39900133	-0.22337021	0.31739846	-1.0622805
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O	0.69025743	-0.61476064	-1.5670043	-1.5823978	0.60683167	0.004701309	0.8814558	-1.0095887	0.28174832	0.012688376
COc1ccc(cc1)[Si](C)(C)[C@H]2[C@H](C)[C@]3(O[C@@H]2CCO)C(=O)N(CC=C)c4ccc(NC(=O)C)cc43	1.2844898	0.460567	-1.342051	-1.5899599	-0.30008322	-1.3165836	0.11336134	0.30559924	-0.18360987	-0.28890964
CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(cc1)C(C)=O	0.3190024	-0.21816903	-1.3412217	0.7386877	1.3379748	0.5088886	0.5417569	-0.343384	-2.3030574	-1.602277
CC(=O)Nc1ccc(NC(=O)c2ccccc2Br)cc1	0.07932797	0.6996335	-1.4434044	0.7526487	-0.71037835	2.2332206	0.4512022	1.5214626	-0.649983	-0.21949735
OCc1c(Cl)cccc1N2[C@@H](C(=O)NCc3ccccc3)[C@]4(O[C@H]5C=C4)[C@H]([C@@H]5C(=O)O)C2=O	1.1276436	0.6105112	-1.3609741	-0.4813685	-0.5527822	-1.0627998	-2.0492947	0.06196233	-2.0449314	0.1310139
COc1ccc(NC(=O)Nc2ccc3O[C@@H](CN(C)C(=O)Nc4ccc(OC)cc4)[C@H](C)CN([C@H](C)CO)C(=O)Cc3c2)cc1	1.891294	0.54619956	-1.3177556	-0.4891597	0.15889913	1.0044092	0.8895987	-0.3760184	0.35557172	0.6049442
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc3c(NC(=O)Nc4ccc(cc4)C(F)(F)F)cccc3C1=O	1.2183554	-0.85809475	-0.82555616	-1.322974	1.1765627	-0.48535663	0.04904966	-0.0019212365	0.6723637	-0.3416995
O=C(N1CCCNCC1)c2cccc3cnccc23	0.3579715	-0.5204276	-1.6900927	-1.0863667	1.8729842	-0.7197985	0.66265035	-0.25882238	-1.2096989	0.2780152
COCCCN1C(=O)[C@]2(Cc3ccccc13)[C@@H](N(Cc4ccccc4C(F)(F)F)C(=O)c5ccccc52)c6ccc(CO)cc6	1.3153822	0.18473162	-1.1659429	-1.5026015	1.4919317	0.8085577	0.4744603	-0.0010435879	2.450825	0.054194804
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)Oc3c(NC(=O)c4ccncc4)cccc3C1=O	0.98752224	0.9027989	-1.6811284	0.012152374	0.36142677	-0.5571591	-0.40175638	-0.6570386	-0.12915835	-0.06096387
CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@H](CN(C)Cc3ccccc3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1	0.93960214	-0.051640537	-2.1416907	-0.7264948	1.2484015	0.45606515	-1.5279213	0.8799305	-0.7023216	0.3324178
[O-][N+](=O)OCCNC(=O)c1cccnc1	0.4686347	0.44421345	-1.5244763	-0.6881224	-0.3292975	0.40051484	-0.5475459	-0.14183678	-0.021175914	-0.41757816
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O	1.0426127	-0.17583117	-1.2143685	-1.3132312	0.23018697	0.81715685	-0.7672381	1.3776134	-0.60535604	-0.5477879
COc1ccc(NC(=O)Nc2ccc3O[C@@H](CN(C)C(=O)Nc4ccccc4)[C@H](C)CN([C@@H](C)CO)C(=O)Cc3c2)cc1	0.5122372	0.18489149	-0.4362545	0.21133965	0.20039752	-0.35288215	0.4262464	-0.31294137	1.4695414	-0.1125498
C[C@@H](Nc1nc(Cl)nc2ccccc12)c3ccccc3	0.0026180744	-0.14046825	-1.5739875	-0.87215656	0.7988826	-0.16324066	-0.111424	-0.4709923	1.9568249	-0.74649143
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)/C=N/NC(=O)CCCCC(=O)NO	0.38279498	-1.9298106	-1.4168085	-0.74566	0.3663872	-0.8991349	-0.21267173	0.48985073	1.2018256	1.7087833
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4cccs4)cc3C1=O	1.1440396	0.83931196	-1.1188328	-0.5725089	-0.22961596	0.2888962	0.8456158	0.50741494	0.18786629	-0.03972377
COc1ccc(CN(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1	0.35515365	0.3988787	-1.1716838	0.41380197	-0.6712279	1.488992	-0.3664986	0.9817222	-0.05999574	-0.26898178
CC(=O)Nc1cccc(NC(=O)c2ccccc2Cl)c1	0.5988282	0.5278556	-1.699388	0.8155913	0.49931702	0.73193824	1.193151	0.6886172	-0.137981	0.48650762
Fc1ccc(cc1)S(=O)(=O)C(=C\c1cccn1S(=O)(=O)c1ccccc1)\C#N	0.25697023	0.9196987	-0.62577146	0.061685026	1.0279791	0.020473577	-0.123937465	-0.93163705	-0.75660104	0.6679286
CNC[C@@H]1Oc2ccc(NS(=O)(=O)c3cn(C)cn3)cc2CC(=O)N(C[C@@H]1C)[C@H](C)CO	0.9860118	-0.27712828	-1.0075238	-1.0194379	0.35375553	0.11822738	1.274333	-1.6906062	0.3827219	0.8499317
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CCCCC2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O	-0.09465891	0.33036026	-0.67491955	-0.8500201	0.39284876	-1.7160902	0.31717002	0.34033602	2.5637734	0.8202895
Clc1ccc(Cn2ncc3c(ncnc23)N2CCN(CC2)c2ccccc2)cc1	-0.07934302	-0.23160028	-1.2436295	-0.7579615	0.5005019	0.046212524	0.2836482	0.10267543	-0.029109478	0.89659405
OC(c1ccc(NS(=O)(=O)c2ccc(Cl)c3nonc23)cc1)(C(F)(F)F)C(F)(F)F	0.2829087	0.83550465	-1.4191312	-0.5365248	0.58092356	1.714328	2.2475972	-0.028577134	-1.2373077	-0.35151604
COC(=O)c1ccc(CSc2nc3CCCc3c(O)n2)cc1	0.23609366	0.10604137	-1.0176748	-0.97089046	0.38760626	-0.29060143	1.1983111	-1.3267541	0.30833238	-0.9878453
CCCCC1CCC(CC1)c2ccc(cc2)C(=O)O	0.6140165	-0.1072889	-1.6267432	0.3059884	-0.41342664	0.22320762	-1.709402	0.9233906	0.30085608	0.38852718
Cc1ccc(NCn2c(=O)oc3ccccc23)cc1	0.8917824	0.35096806	-1.3322656	0.3419307	0.31213018	-0.95802444	-1.4975913	0.22987075	-0.12182507	-0.36918387
CC(C)C1CCC(C)C(C(O)c2ccc(cc2)c3ccccc3)C1=O	1.047193	0.63266003	-2.017891	-0.21565649	0.91986555	-0.2939957	0.0011553913	-0.80760944	-1.2903836	-0.22140524
Nc1ccc(cc1)C(=O)Nc2ccc(cc2N)C(=O)O	0.6752755	-0.65172946	-1.5126846	-0.26835144	1.9944189	-0.09937738	-0.15974304	-0.88028836	0.26077422	-1.8221692
Cn1c2ccc(/N=C/c3ccccc3O)cc2c4nc5ccccc5nc14	1.6574812	1.4498283	-1.3266436	-0.8307255	1.6436394	-0.26196295	-1.7085948	0.87158334	-0.12500463	-0.85576355
C[N+]1(C)CCN(CC1)c2ccccc2	0.44251287	0.3542737	-1.3215111	-0.090907484	-0.17619118	0.3866898	-0.8328173	0.03263955	1.3665564	0.40862393
CC(=O)c1ccc2Sc3ccccc3Nc2c1	0.37346482	1.2990726	-1.0954583	0.4517389	0.8237619	-0.38053706	0.21522939	-0.22265747	-1.0362366	-2.0933712
COc1ccc(C(O)CNC(C)C)c(F)c1OC	0.4046889	0.75124526	-1.2052933	0.8332857	-1.516149	0.82957053	-0.027242996	-1.5367846	-1.3859748	0.16222394
CC(O)Cn1c(C)ncc1[N+]([O-])=O	-0.022293508	-0.6653816	-1.754767	0.11971673	0.554237	-0.10286946	0.9547855	-0.9214407	-0.77167153	-0.6328973
Cc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)n1	0.46017918	0.68708766	-0.85387105	0.2765676	1.2155594	-1.2302995	0.6986843	0.9031426	1.0116916	-0.22382629
CNCC(O)c1cc(F)c(OCc2ccccc2)c(OCc3ccccc3)c1F	0.20318152	1.3480146	-1.4728729	0.59644294	0.62967455	0.44685674	-0.98967755	0.9829881	-0.23913924	0.82592005
CNCC(O)c1cc(OCc2ccccc2)c(OCc3ccccc3)cc1F	0.9330415	0.7437073	-1.1162708	0.5238741	-0.009937711	-0.14189741	0.95711386	1.2895954	0.81211185	-0.20775026
COc1ccc(cc1O)C2(CCN(CC2)C(=O)C)c3cccc(O)c3OC	-0.25697896	-0.7718058	-1.5422891	-0.5001108	1.1012923	-0.55044794	-0.84686613	-1.0992333	0.43105888	0.32480827
Cc1ccc(cc1)S(=O)(=O)n1c(N)nc2ccccc12	-0.17424725	1.847352	-1.4418428	-0.10638815	1.1160517	-0.46677506	-1.149138	1.8601388	0.92144585	-0.5243348
CCCN1CNc2c(C1)c(=O)[nH]c(=S)n2CCc3ccc(OC)c(OC)c3	0.17701763	-0.7529497	-1.0530561	0.24559593	0.6034789	0.21801738	-1.2906026	0.7140654	-0.21536407	0.019559784
C(c1ccccc1)n2ccnc2	0.47374785	1.2564584	-1.0414988	-0.85886973	-0.19287214	0.07275291	0.29497313	0.019052163	2.375882	0.76772845
CC(C)(C)n1nc(Cc2cccc3ccccc23)c4c(N)ncnc14	0.07541695	-0.5789359	-0.8579075	0.8637842	-1.0756799	0.022847429	1.7690765	1.2736423	1.6572986	0.18079422
Cc1nc(N)c2c(Cc3cccc4ccccc34)nn(c2n1)C(C)(C)C	-0.023555461	1.3715266	-1.0267268	0.44449756	1.0046117	0.24834996	-0.48714495	-0.24690709	-0.13786754	-1.1090233
CCCCCCC(C)(C)c1cc(O)c2[C@H]3CC(CO)=CCC3C(C)(C)Oc2c1	0.69135106	0.0715708	-0.99409056	-0.63565993	0.596067	-1.0741159	-2.0246644	-0.24292116	1.5941575	-0.1104853
Nc1ccc2NCN=C(NCCc3ccc(Oc4ccccc4)cc3)c2c1	0.5472961	-0.029340848	-1.5136441	-1.3253946	0.1095604	-0.33951655	0.15350683	0.6677213	1.0653145	2.1874297
CCCc1cn(nc1-c1ccc(O)cc1)-c1ccc(O)cc1	1.0088066	-1.0201999	-1.3517442	0.001035586	3.2155383	1.1731794	-1.5618367	-0.4313335	-0.7405384	-0.52419376
OC(=O)CN1C(=O)c2c(C1=O)c(I)c(I)c(I)c2I	1.5675625	-0.09287301	-1.6837316	-1.0258062	0.11645618	-0.946556	1.1745757	0.51266867	0.07581097	0.7161995
CCCCC[C@H](O)CC[C@H]1[C@H](O)CC2Cc3c(C)cccc3CC12	0.5898477	-1.2332708	-1.2126486	0.17149961	0.9642254	0.22639422	-0.35087746	-1.0478064	-0.36390537	0.74261504
Cc1cc2nc(SCCN3CCCC3)[nH]c2cc1C	0.9114331	-1.4971728	-0.7044605	-0.8651093	-0.66966444	0.089573406	2.0704281	-0.055580117	0.16099355	0.29008618
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	0.7839341	0.43396154	-1.5961702	-0.7668154	-0.06653842	0.21215238	0.59549046	-0.5444471	1.4305315	-0.29012427
Cc1occc(=O)c1O	0.19938958	0.72330666	-1.2648344	0.5461408	0.37135834	-1.180556	-0.1737272	-1.1098518	-0.43219453	-2.5761378
COc1ccc(cc1OC)C2c3c(Oc4ccc5ccccc5c24)ncn(CCN6CCOCC6)c3=N	-0.2574184	0.6380922	-0.8662928	-0.25090417	0.32752836	0.093061596	0.40244657	0.22567934	-0.8269128	-0.089427084
CCN(CC)S(=O)(=O)c1cccc2cc(C(=O)O)c(O)cc12	1.2440852	-0.77360773	-0.57412636	-1.4635606	0.54956216	-0.12641656	0.6889504	-0.7218408	1.2739584	-0.20143627
COc1ccc2oc(=N)c(cc2c1)c3nc4ccccc4[nH]3	1.1291292	-1.9191827	-1.4033821	-0.94745016	0.08421053	-2.5076597	-0.31727704	0.20980476	0.21612546	0.9252832
Cn1c(=NC(=O)CCl)sc2ccccc12	0.7506267	0.7083492	-1.6095701	-1.4697597	1.6526034	0.040795486	-1.0609726	0.11957554	-1.7544062	1.9678581
Cc1cc(C)c(OCC(O)CNC(C)(C)C)c(C)c1	0.64504415	-0.2827444	-1.1761479	-1.0711956	-0.3437563	-0.016312417	0.13755332	-0.051339522	0.16803126	-0.34594944
CCCCC/C=C/C=C/1\[C@@H](C/C=C\CCCC(=O)O)C=CC1=O	0.29482472	-0.8200369	-1.5240356	-1.7137243	-0.06779024	-1.2917008	0.21942773	0.16663016	-1.1845974	0.30031145
C\C1=C/CC[C@]2(C)OC2[C@H]2OC(=O)C(=C)[C@@H]2CC1	0.7873307	0.6433372	-1.8358922	-0.7926046	-0.2114875	0.19247763	-0.7549492	0.6401808	0.09450221	0.9580058
CC(=O)Nc1ccc(NS(=O)(=O)C)cc1	0.48725224	-1.0894592	-1.2255919	-0.8823363	1.5669254	-0.37304032	-0.49760965	0.65266216	1.446108	-0.19293678
Nc1ccc(cc1)C(=O)Nc2ccc(O)c(c2)c3nc4ccccc4o3	0.6278798	1.2433915	-0.9929803	-1.3034217	0.41229647	-0.28614587	2.7016144	0.1279355	0.31180727	0.1427846
Nc1nc2ccccc2n1S(=O)(=O)c1ccccc1	-0.13756536	1.3173714	-1.0965244	0.8337494	-0.036986273	-1.9617703	0.6055235	1.1749824	1.2263781	-0.3624781
Nc1nc2ccccc2n1S(=O)(=O)c1ccc(cc1)[N+]([O-])=O	-0.22561365	0.14387658	-0.7832634	-0.7163811	0.08636257	0.32108462	1.6251354	-1.1391557	-0.9050499	0.24710967
Nc1c2CCCc2nc2CCCCc12	0.46093574	-1.5056529	-1.2180299	1.1112175	0.60207963	1.7788454	2.085287	1.565145	-0.1469124	0.11552234
CCOC(=O)c1cncn1[C@H](C)c1ccccc1	1.0939021	-0.67142546	-1.2498164	-0.025936693	-0.029445648	-0.17420956	0.49308747	-1.1651591	1.9027156	2.030023
CC(C)c1ccc2n(Cc3ccc(Cl)cc3)c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c2c1	0.58282197	0.007768154	-1.386104	0.25933442	-0.2350071	-0.7560884	1.0473849	0.5033765	-0.37546924	1.0897615
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1	-0.00032800436	0.5112252	-1.306545	0.123420134	0.90930235	0.29789627	0.14125848	-0.60710424	1.6475762	0.3644806
OC[C@@H]1CC[C@@H](O1)n1cnc2c(O)ncnc12	0.58435684	0.4268223	-0.87086266	-0.20373529	1.1907436	0.9506151	1.0170763	-0.49216396	-0.18384758	0.5234965
NCCc1ccccn1	0.22828928	1.0172501	-1.2334937	0.93516845	-0.113057464	-0.4045838	0.42427218	0.36051872	0.7417133	-0.38946462
COc1cccc(c1)-c1nc(no1)-c1ccc(NC(=O)Cc2ccccc2OC)cc1	-0.02494651	-1.8137099	-0.9239831	-0.33066142	-1.1640801	-1.2795479	0.8368069	1.34422	0.87504077	-0.23284364
OCCNc1nc(Nc2ccccc2Oc3ccccc3)nc(n1)N4CCCC4	0.2839427	1.4678447	-1.0219347	0.72097385	0.69577074	0.13333876	1.0815977	0.78935593	1.1384904	0.80415064
COc1cccc(Nc2nc(NCCO)nc(n2)N3CCCC3)c1	0.3741229	-0.0685997	-1.1542304	0.09435475	-0.0034393817	-0.36967832	-1.6912243	-0.9818081	-0.36187983	-1.5552082
OCCNc1nc(Nc2cc(Cl)ccc2OC3CCCC3)nc(n1)N4CCCC4	0.037651464	0.7703741	-1.5247159	0.7729589	-0.09070254	0.9747628	0.46819744	-0.080168515	-1.9088821	-0.30888397
CC(C)Oc1ccc(Cl)cc1Nc2nc(NCCO)nc(n2)N3CCCC3	0.24571681	0.77579546	-0.59613526	0.6798296	-0.3011322	0.061218478	0.42227656	-0.4378862	0.45948285	1.3981733
COc1ccc(Cl)cc1Nc2nc(NCCO)nc(n2)N3CCCCC3	0.063905925	1.3563769	-1.0560522	0.4017871	1.0150529	0.20055635	-1.1146305	-1.6250768	1.3848333	-0.287881
CCCOc1ccc(Cl)cc1Nc2nc(NCCO)nc(n2)N3CCCC3	0.6321748	-1.3888996	-1.3554893	-0.10386902	1.4120868	-1.9524499	-3.021107	-1.7696669	0.10669708	-1.5855668
CCc1ccc(OCC(=O)Nc2nnc[nH]2)cc1	0.66512865	0.4393037	-1.2276785	0.8872454	0.6834418	0.1815137	-0.850142	0.19636142	-1.059728	-1.1503034
CC(C)c1cn(C2OC(COC(=O)c3ccccc3)C(OC(=O)c4ccccc4)C2OC(=O)c5ccccc5)c(=O)[nH]c1=O	-0.15733324	-0.46069783	-0.8389917	0.9675236	0.09709081	-0.54315484	-0.23732756	-0.70580596	0.17119649	-0.5966897
CCSc1nc(nc(n1)c2ccccc2)C(Cl)Cl	-0.13352463	0.48751956	-0.9756148	-0.67929244	0.06747341	0.18412417	1.0629358	0.7607657	-0.99708605	-0.5654763
OC(=O)c1cccnc1SCCc2ccccc2	-0.14481558	-0.34575576	-0.9222493	0.11762465	-0.80333537	-0.067546815	-0.8581736	0.5826558	0.81564957	-1.4974475
CC(Sc1ccc(C)cc1)C(=O)Nc2nc[nH]n2	0.327986	-0.58197	-0.6255247	0.07845588	-0.84224737	0.85909736	-0.7160602	0.60092115	-0.53507245	-0.10496418
COc1ccc(cc1)C(N(C(=O)CCl)c2cccc(Cl)c2)C(=O)NC3CCCCC3	0.2604258	-0.38605243	-0.9367169	-1.0546782	-0.9759083	-1.0185378	-0.03684397	0.13157807	0.10179677	-0.71343845
ClCC(=O)N(C(C(=O)NC1CCCCC1)c2cccnc2)c3cccc(Cl)c3	0.4696101	0.97821176	-1.2919647	-0.9706508	1.9723902	-2.7039866	-0.92540014	1.2607031	-0.5240017	0.029689256
COc1ccc(cc1)C(N(C(=O)CCl)c2ccc(Cl)cc2)C(=O)NC3CCCCC3	0.3544985	-1.3040365	-1.4562833	-2.1699908	-0.74245894	-2.2849293	2.6915932	0.7305545	-0.3294144	1.2163248
