canonical_smiles	0	1	2	3	4
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	-1.232152	-1.5830559	1.1377196	0.59191686	0.32759118
COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1	-1.8423979	0.3079035	-1.6218412	-0.020842727	1.9955003
COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1	-0.56185293	-1.6523606	0.13648562	-0.07999776	0.67243636
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-1.550594	0.65716076	-1.2305602	-0.6366296	1.9496233
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-1.308612	1.1383212	-1.2771118	0.47038817	2.0358717
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-0.56926286	0.72509265	-1.7201747	0.6172365	0.6081572
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-1.6231766	0.80236393	-1.4535044	-1.1218908	1.2774212
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-1.5431075	0.7773218	-1.4091927	-0.023519129	1.6475928
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	-1.1046652	0.016844213	-0.91184545	-0.81334466	1.3722754
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	0.82730925	-0.61992997	-0.002905786	-1.0136359	1.0265466
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.31472594	0.9956946	-1.5375171	-0.092446595	1.1748009
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.5294081	0.7628418	-1.2383869	-0.35810685	0.7809486
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.62053347	1.2835339	-1.1158084	-0.30258527	0.9771976
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.8303069	0.42034712	-1.2256001	1.1049582	0.7190695
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-1.0227385	0.560303	-1.4541943	-1.8797028	0.86679465
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.48695433	1.0010659	-0.7596452	0.9812229	1.2386221
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.64242613	-0.8988352	0.51180327	-1.1025971	1.8648694
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	1.4791712	-0.82299936	3.5347862	1.0707922	-0.035366118
COc1ccc(cc1)S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c3ccc(Cl)cc3	-1.2239537	0.6213728	-1.5344659	-0.57215476	0.99187315
COc1ccc(cc1)S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c3ccc(Cl)cc3	0.66263163	-0.63303685	1.0508534	-0.695844	-0.8009079
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.6946842	0.52233106	-1.9573343	-0.7438067	0.979894
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.25398904	0.6641389	-2.2451143	-1.406732	0.4523123
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.7396614	0.4285928	-1.747259	0.04504147	0.4892621
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-1.1293007	0.68719816	-1.8677917	0.8975151	-0.118136585
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.5882821	0.5806054	-1.8407336	0.54546833	1.2398366
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.9847449	0.55239993	-1.7507718	0.88003445	1.0726286
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.6503925	0.5173231	-1.6603364	0.7113973	1.3405604
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-1.4363585	0.05474347	-1.0257902	-1.0491171	0.7052919
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-1.0516334	0.12811022	-1.284435	-1.4122765	0.8674982
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.6405612	-1.2028224	0.7321891	-0.35078505	1.1901108
Oc1ccc(cc1O)c2oc3c(O)c(O)cc(O)c3c(=O)c2O	-1.2023239	-0.9156656	0.7220404	-1.0417229	0.71201706
Oc1ccc(C(=O)c2cc(O)c(O)c(O)c2)c(O)c1O	-1.6855965	-1.1827029	0.8530476	-0.08938876	0.7473725
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-2.0949452	2.304253	-0.21430802	-2.090885	0.5908998
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-1.8269452	2.5025566	-0.42370427	-2.293773	0.4927746
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-1.9293294	2.1878083	-0.10217342	-1.6793034	0.2806997
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-0.15660733	0.94549364	-0.9170519	-1.1319842	1.0899378
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-2.1706629	2.0010748	-0.14363855	-2.0633075	0.39188862
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-1.9191873	1.398555	0.2279643	-2.775469	0.30569482
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	1.8633883	-0.37551475	0.03312558	-0.91726756	-1.2666802
CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC	-0.3194819	-1.2272623	0.807426	-0.42691717	0.5957231
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.39031887	0.77419907	-2.2087457	0.5459551	0.38399476
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.754666	0.29957205	-1.8191572	0.8290997	-0.0039919615
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.6041283	0.47068948	-1.9514836	-2.123529	1.2498606
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.49031785	-0.032682486	-2.306376	0.16012302	-0.043458004
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.5731063	0.18225634	-1.8342724	0.17052105	0.4797601
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.4870792	-0.27873707	-2.3587677	0.47300792	-0.028956488
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.8284587	2.3419213	-0.0756515	-0.6487918	0.5793048
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.95863533	1.0723099	-1.3258449	0.7575212	0.8405262
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.6847612	0.038000308	-2.2354648	0.69225985	0.11017232
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.5630712	0.39261004	-1.6715721	-1.3673176	0.043263555
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.17596751	0.8172393	-0.70907587	-0.28586772	-0.9075105
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.9636157	2.134331	-0.7171128	-1.4539157	0.44230565
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.5921983	0.8877185	-1.5293243	0.21561557	0.69564724
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.40492508	0.81762314	-2.1080637	-0.3723157	0.11287576
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.47601202	0.35416895	-2.3358853	-1.4174738	0.55887896
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.4639932	0.75526184	-1.3537958	1.1827945	0.856024
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-2.2064369	1.7147304	-0.72992647	-0.9217534	0.36497787
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.0132066	0.17244679	-1.2167379	-0.9239475	1.6143405
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.07199526	0.0365451	-2.257773	-0.4544447	0.10662296
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.90812296	0.021122932	-1.9113196	-0.41519576	0.87207
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.21710262	0.581657	-0.86795473	0.16249996	-0.95785415
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.92339593	0.6860905	-1.215869	-0.35254896	1.3942631
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.3218682	0.5881078	-1.4318912	0.13997598	1.6389085
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.9936137	0.67831314	-1.1571169	-0.75267553	-0.2881561
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.37067384	0.29986584	-2.2441096	-0.36845282	0.020771459
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.59559137	0.67679083	-1.1653031	-0.8796216	0.35715258
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.2990263	0.31192774	-0.9686666	-1.806515	1.4472749
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.3559692	0.1621441	-0.98590434	0.8936256	1.7026094
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.7036941	-0.511101	-1.9227068	1.0198863	0.47204915
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.5677032	0.358808	-1.0834281	0.35344923	1.3769572
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.59440094	-1.0147887	0.37720838	-0.9794361	-0.18399456
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.7084096	-0.23929328	1.3509145	0.2716552	1.6475263
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.0456056	1.0867813	-1.8340044	0.17636612	0.27937597
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.7949318	0.81932044	-1.3800979	1.8617395	1.6343982
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.5148931	1.3964486	-1.3364916	0.5757053	1.0555142
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-1.0527971	1.0571678	-1.0513083	0.6694731	0.7255233
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-1.5974491	0.6930673	-0.9883648	-1.4417216	1.096729
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-1.7627784	0.8209702	-0.49047932	1.3477688	0.78675157
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.79066324	-0.605808	0.9803585	1.4268782	0.23211992
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-2.1146	1.7298971	-0.74670494	-0.12087065	0.42669028
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-1.2523153	0.7319317	-1.3535357	1.2319605	1.25545
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-2.0774963	1.827766	-0.61201113	-0.79569	0.66332424
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.64130664	0.7582838	-1.6150324	-1.0029159	1.0851952
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.77533704	1.1839558	-1.6957437	0.42992264	1.4418616
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-1.9994047	1.3650072	-0.64830554	-1.387063	0.86605084
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-1.2239499	0.86609423	-1.5700138	-0.79662204	1.164294
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-2.1675777	1.117318	-0.781505	-1.64413	0.5914681
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.81499743	0.4151351	-0.8980128	-0.8006561	2.1938505
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-2.7576904	1.1731061	-0.04079113	-1.0237489	1.1982039
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.015615523	0.26882282	-0.30893493	0.14785464	0.6712324
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.38301176	-0.96161807	0.8706692	-1.3289975	0.33103418
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-2.2078948	1.9066652	-0.6785377	-1.199022	1.0270175
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-2.3945622	2.1366098	-0.58186793	-0.15891051	1.2279158
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-2.0890996	2.497597	-0.36444414	-0.73270524	0.8423123
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-2.0100002	1.9801565	-0.5814688	0.40505302	0.61213624
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-0.84232706	0.49545586	-1.0617869	-1.9420681	0.47947943
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-2.2448928	1.6589214	0.16143748	-1.0369775	1.9844954
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-2.383839	0.33544227	1.5336989	-0.82733107	3.22159
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.6533262	0.08892298	-2.393172	-0.23203793	0.20732193
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.55531454	-0.40402102	-2.9267612	1.0496256	-0.11129515
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.2722075	0.17444122	-2.7473383	-1.1915951	0.3147242
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.61355054	0.4348435	-1.5563984	-0.27551043	1.7255659
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.97744846	-0.4151796	-2.4649923	0.1764613	-0.21974379
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.5754318	1.16767	-1.8347236	0.15056004	1.1472714
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.45012277	0.036946587	-2.425684	-0.5468589	0.4092558
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.1660709	0.6835498	-1.6455978	0.63368165	1.1893345
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.9309503	0.108144894	-2.423516	0.8111417	0.41817838
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.5583353	0.9137398	-2.0805836	-0.24088514	1.5406945
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.62871075	-0.28629965	-2.079484	2.1642532	-0.047653645
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.03284639	0.20687787	-1.1087501	-0.33906052	2.044538
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.062092304	-0.22739547	-1.9701662	0.07964386	0.7024522
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.89577943	-1.7155079	0.68063134	-1.5314661	0.9577535
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.6141427	2.0549288	-0.43609756	-1.1530945	1.0699705
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.5369633	1.7783685	-0.42722097	-0.84247905	0.609489
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.6928383	1.226428	-1.7047453	-0.6415038	-0.00052654743
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.1184675	1.5486338	-0.84758765	-1.3178065	-0.16762245
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.043245792	0.9444235	-0.91856563	-0.73479533	0.98251534
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.5680826	1.1688008	-1.5099683	-0.23149455	-0.07460038
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.3143435	0.6958451	-1.3424808	-0.7930404	0.76760185
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.0648305	1.1872263	-1.002626	0.5156903	0.1457116
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.114171	1.231268	-1.4379219	-0.97153795	0.37000048
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.2290192	0.83581537	-1.2078341	-0.92722434	0.11274102
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.7785485	0.7215457	-0.17486396	-0.88758636	1.8711593
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.3446983	0.81717163	-0.29743335	-0.9825485	0.30784002
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.33223292	-0.69912136	0.19606835	0.5795094	0.69114375
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.73108244	1.1580116	-1.7818875	0.8500533	0.30718493
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.660176	1.2051817	-1.4920784	0.71815604	1.1694838
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.6833723	0.9144419	-1.2858592	0.44820416	1.4534407
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.18807065	0.39579594	-1.5040741	1.4882402	1.456571
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-1.2540343	0.476355	-1.0036275	0.30150908	1.0083578
