canonical_smiles	0	1	2	3	4
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.60031825	-0.6314166	-1.166999	1.6535627	-0.39826813
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.94758654	0.08788579	0.36747044	1.4129862	-0.802473
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.17510888	0.40556243	0.4562918	1.6132607	-0.6138594
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	-0.35971996	-1.6946771	-0.67859566	1.249172	0.99742043
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	0.4903149	1.1093405	-0.408047	0.84695244	0.30380982
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1	3.2284408	0.9370688	-0.86661494	-0.8385727	2.2893748
COc1ccc(cc1)S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c3ccc(Cl)cc3	-0.009285659	0.49703836	-0.23222189	1.8649817	0.9759386
COc1ccc(cc1)S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c3ccc(Cl)cc3	1.0952184	-0.48730737	0.40334606	-0.00216116	-0.715951
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.95832425	0.5768339	-0.24314427	1.5378492	0.4404643
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-1.2461189	0.7655505	-0.6109587	1.5706428	-1.8523098
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.8260639	-0.7608414	-0.20382312	1.5030622	-1.5757673
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.73401713	1.0586045	-0.7953702	1.7437847	-0.7380967
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.91291153	1.4089115	-0.015538812	1.55446	-0.52698547
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.8713295	-0.77272147	0.27839532	1.4850014	-0.9266894
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.7603796	0.7090116	-1.5312874	1.6759127	-1.2019961
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	0.14025576	0.7854302	-0.43132377	1.7669672	0.05330553
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	-0.51760906	-1.069934	-0.06622101	1.3537537	-0.6575042
Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O	1.0918416	-0.4680779	-0.44055086	0.7284882	-1.3124425
Oc1ccc(cc1O)c2oc3c(O)c(O)cc(O)c3c(=O)c2O	0.7522527	0.5422846	-0.6539987	1.1511747	-1.0092458
Oc1ccc(C(=O)c2cc(O)c(O)c(O)c2)c(O)c1O	0.8772155	-0.04960832	-0.82459116	1.2944381	-0.7397801
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-0.28168955	-0.6719739	1.3511134	2.1617317	0.83998764
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-0.087326005	-0.09907797	1.596151	1.9678723	1.3806474
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-0.08632134	-1.0494137	1.6503165	1.897213	0.57985944
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	-0.7591034	0.19336087	0.013836771	1.7565829	0.98765117
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	0.31125385	-0.4039456	1.511234	2.1598153	0.9439431
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	0.6250943	0.0007404089	1.5274215	1.5786644	0.85751253
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	1.6800061	-0.31285423	0.22731124	-1.0429907	-1.6641518
CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC	0.8685004	1.1272101	-0.10532722	0.30908573	-0.9545216
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.9097836	-1.4518678	-0.5271524	1.1314591	-1.1043627
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.9518039	0.4680605	0.4553984	1.4185306	-0.24909432
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.0574154	-1.3112087	0.20314795	1.6944982	-0.13184512
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-2.310548	-1.6338613	-0.065914616	0.9135836	0.4418944
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.72551024	-0.10079384	-0.5786982	1.6654593	-0.8970994
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.946284	-0.99833274	-0.40048274	1.2135142	-0.7859028
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.106074564	-0.7614341	1.433315	2.1518319	0.6539655
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.69742656	0.14711618	-0.6501438	1.86233	-0.57370764
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.948353	-0.34324884	-0.36759916	1.2216564	-1.2567683
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.2776405	-0.3010916	-0.4376262	1.4199497	-0.72755384
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.2311419	-0.63995034	-0.08771862	0.5720695	0.34617588
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.0027419329	-0.68318415	1.1541016	1.7920103	0.72808355
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.53992534	1.6544003	-0.3968645	1.710049	-0.53155684
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.48563594	1.0918924	0.58489555	1.9341575	-1.2857947
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-2.0114474	0.30667	-0.6413038	1.0245156	-0.26492095
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.76116824	-0.26807982	0.19900477	1.4073313	-1.358594
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.052546144	0.31424388	1.481884	1.9083642	0.80238104
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.3930801	-0.4236598	0.2959833	2.0845308	-0.31674442
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.885056	-1.5725187	0.09279448	0.9866878	-0.90728056
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.7108156	0.25997952	-1.060957	1.839469	-0.9939028
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.5006796	0.05589278	-0.12337847	0.41364086	-0.28844047
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.40660608	0.95485276	0.11711112	1.551999	0.26825836
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.797964	-0.5521944	-0.54733485	1.3926375	-0.25846422
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.87165546	0.490167	-0.26773047	1.5226274	-0.49596977
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.7484096	-1.2355508	-0.0046265423	0.84092367	-0.33393204
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.2000199	-0.36201692	-0.13191488	1.6833377	-0.006480798
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.331267	-0.3642629	0.6298199	1.5482924	-0.1745933
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.34858072	0.31328446	-0.4365129	1.323784	0.3638519
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-1.0706029	-1.231851	-0.33039805	0.8114269	-0.701719
ONC(=O)CCCCCCC(=O)Nc1ccccc1	-0.27490112	-0.48092213	0.31643838	1.7107314	-1.4970047
ONC(=O)CCCCCCC(=O)Nc1ccccc1	0.93846935	0.0444777	0.3475896	0.025979504	-0.45571285
ONC(=O)CCCCCCC(=O)Nc1ccccc1	1.298513	0.06899801	-1.2276263	0.7067279	0.5251211
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.80791485	-0.6058291	-0.0932042	1.7988508	-0.48027986
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.76666504	-0.808652	-0.27115625	1.9227577	0.062480986
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.8629223	-1.3152487	-0.53474426	2.0717187	0.32768494
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.807708	-0.26636818	-0.16213664	1.6255716	-0.6716853
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.2533877	0.52104765	-0.37278026	1.7826284	0.991373
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	-0.2939896	-0.28599045	-0.42693442	1.7726953	-0.5121114
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	0.62707263	1.8367885	0.18201804	1.0927513	-1.1916043
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.061680187	0.43857852	1.0323107	1.9078053	1.0583495
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.67817706	1.0286741	-1.1566931	1.5463377	0.023299038
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.091094315	-0.52754617	0.98486495	1.8276328	0.29796517
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.6519011	0.18317342	-1.0662403	1.4536198	-0.004537374
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.9421724	-1.6906048	-0.92220867	1.6529286	-1.2304517
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.029957578	-0.838213	0.99913216	1.9685812	0.18090749
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.7732245	-0.79827935	-0.45744354	1.6592038	-0.35068843
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.37832975	-0.24221738	0.98907924	2.0654328	0.9441151
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.748353	-2.2399707	-0.061358303	1.5070554	0.25899658
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	0.9409578	-0.2722301	1.1554679	1.8101741	1.0697011
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	-0.26012483	1.4511942	-0.68589246	1.2577366	-0.47612676
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	1.1366544	1.2367358	0.440647	-0.33343995	-1.3502753
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-0.26293266	0.04182872	1.2658116	2.144064	0.9572395
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.11324835	0.0072547495	1.3551183	2.1747043	1.0006845
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.19728062	-0.06756562	1.0672336	2.007915	0.8328308
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.29926348	-0.19435327	1.1078062	2.1034157	0.8972862
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	-0.10393351	0.7574646	-0.09014	1.3295028	0.53433657
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	0.5313449	0.32855776	1.548387	1.7064952	1.0156956
CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N	1.2727519	1.040655	1.4605201	1.4684924	0.8725586
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.9452059	-1.0875318	-0.40933654	1.166443	-1.9028132
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.8989561	-0.68724006	-0.48298138	1.3862965	0.5734049
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-2.1725092	-1.0610478	0.12942493	0.9376205	-0.35379633
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.5611508	-0.13622457	-0.63000995	1.8210255	-0.5088205
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-2.4849992	-1.9760165	-0.046446383	1.1055198	0.15309998
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.8003357	-0.23403934	-0.05946222	1.845985	0.15775517
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.3562512	-1.1251067	0.08634001	1.1947805	0.2322104
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.6381432	-0.32137778	-1.7787156	1.8558376	-0.6523039
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.9919313	-1.6786588	0.3438171	1.3130977	-0.90383124
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.58741415	-0.79365253	-0.4821533	1.7261416	-1.1317393
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.6586951	-2.1669314	-0.89778584	1.1513048	-2.1524048
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-0.038036123	0.40284455	-0.30809653	1.4283576	-0.7224176
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	-1.4129456	-1.0083615	0.027374282	0.59666455	-0.31827003
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1	0.8656961	0.3683613	-0.63153744	0.69305205	-0.563192
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.122494824	-0.05048567	1.2269405	2.009656	1.4056113
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.15821712	-0.13306823	1.2818844	1.7341288	0.951232
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-2.0820274	-0.1462459	0.059049297	0.9482288	-0.060368925
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.059164196	-0.32386476	0.7836045	1.5382553	0.032115966
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.61080515	0.104103714	0.37899286	1.7919493	0.12542361
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.5234853	0.80906963	0.4288476	0.8330771	0.17988023
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.34182104	-0.541531	-0.50466776	1.9005294	0.630608
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.4428143	-0.8164259	1.0858215	1.5703669	0.05375415
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.4193131	-1.6978838	0.41861778	1.4967009	0.22408134
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-1.3488269	-0.017145514	-0.0829101	0.52796173	0.7949832
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.31476822	0.07362907	0.75543576	1.3016155	0.661749
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	-0.1588269	-0.33154565	0.24619466	1.2109696	-0.2134922
CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C	0.68863136	-0.10617778	0.18941486	-0.44257882	-0.20670494
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.7724297	-1.0391787	-1.0935446	1.208451	0.03250885
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.66469157	0.24747802	-0.7717569	1.8461376	-0.27652624
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-1.0470791	0.3521074	-0.21746156	1.5202774	0.29406586
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.9230755	-0.6636827	-1.0578334	1.6588454	-0.4815964
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.5114654	0.0037532747	-0.8105391	1.456375	-1.1439719
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	0.6738145	0.7099503	-0.13944045	0.9559954	0.3167016
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	2.1878545	0.7837595	-0.68329895	0.032343913	1.7494392
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.74955904	-0.8681758	-1.4556901	1.593797	-0.31570938
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.79061264	0.68040895	-1.0618005	1.5931503	-0.4075443
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.9350117	-0.01745727	-0.40348816	1.8124409	-0.8343711
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.66398215	0.8450469	-0.2945824	1.7025663	-1.8330964
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.34432954	1.1837538	-0.33627105	1.1251419	-0.8850831
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	1.0037978	-0.4094597	-0.3558858	0.1806742	-1.0257841
CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1	0.6841518	-0.042241674	-0.8397366	0.6746825	-0.25115412
CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1	6.4209867	1.549033	-0.54879904	-2.981951	3.5700183
COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCOCCN(C)C)N1CCCN(C)CC1	0.7661356	0.28481436	-0.92109334	1.1359247	1.4942701
CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O	-0.38583076	-0.25330678	-0.79046476	1.5593677	-0.06688866
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	-0.3169131	0.032517556	-0.6784543	1.8974082	0.1178987
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	-0.59855986	0.49415204	-1.2629468	1.8534485	1.7977808
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	-0.5719473	1.8385191	-0.062473476	1.533596	-0.96346045
